time,AcX,AcY,GyZ
15484,-152,-560,2900
15506,-44,-660,2860
15527,-64,-764,2851
15548,100,-696,2826
15569,-68,-600,2808
15628,20,-632,2749
15649,116,-636,2714
15670,88,-700,2694
15691,72,-648,2706
15713,-76,-684,2656
15733,0,-592,2652
15755,76,-628,2637
15776,-4,-676,2620
15797,-56,-620,2561
15818,-100,-536,2574
15840,-12,-520,2543
15861,-76,-700,2512
15896,96,-720,2481
15917,-44,-688,2473
15938,-56,-720,2442
15960,-32,-716,2404
15980,72,-584,2368
16005,-60,-716,2354
16026,-144,-616,2329
16048,-40,-652,2306
16105,-40,-652,2257
16126,-112,-592,2219
16148,-80,-688,2201
16169,24,-644,2183
16190,12,-668,2152
16211,-84,-784,2141
16233,-48,-608,2107
16253,0,-588,2076
16275,52,-520,2035
16296,-16,-708,2046
16317,60,-644,2012
16338,-52,-612,1999
16360,-72,-696,1973
16380,-60,-600,1929
16402,-36,-700,1927
16423,108,-652,1895
16444,-36,-720,1902
16465,-148,-640,1871
16487,-8,-640,1846
16507,28,-612,1815
16566,0,-696,1776
16587,-68,-628,1760
16623,96,-624,1742
16668,-124,-632,1687
16712,4,-628,1652
16756,32,-692,1618
16800,-84,-588,1565
16845,-232,-600,1540
16888,80,-668,1508
16933,-60,-608,1439
16977,-8,-636,1413
17022,-76,-684,1367
17052,-84,-596,1337
17073,-44,-576,1335
17094,-124,-660,1291
17116,-8,-652,1302
17137,-64,-572,1269
17158,-12,-588,1250
17179,-36,-648,1236
17201,-140,-600,1216
17266,0,-652,1184
17288,12,-668,1142
17308,0,-556,1137
17330,-8,-660,1099
17351,4,-588,1110
17381,-24,-472,1073
17402,-56,-600,1055
17427,-144,-716,1045
17447,-92,-584,1020
17469,-28,-648,1024
17490,52,-652,980
17511,-112,-604,980
17532,-84,-492,978
17554,-4,-544,964
17574,4,-572,938
17596,-56,-600,916
17616,-40,-632,906
17638,-40,-568,881
17659,-40,-564,878
17680,60,-688,864
17739,-76,-540,811
17761,-8,-592,790
17781,4,-548,795
17803,4,-600,765
17824,-156,-608,758
17845,-24,-552,737
17866,-44,-640,708
17888,-40,-528,685
17908,-108,-604,703
17930,-24,-552,655
17951,-136,-616,654
17972,4,-548,644
17996,-20,-612,635
18018,-36,-560,600
18038,-16,-556,581
18060,-44,-644,551
18081,-36,-660,534
18102,-16,-544,520
18123,-52,-628,502
18145,-40,-648,494
18203,-100,-596,452
18225,-40,-596,428
18246,-16,-600,393
18267,-16,-652,400
18288,-48,-656,387
18310,-132,-600,377
18330,48,-648,362
18352,-100,-512,332
18373,-88,-600,300
18394,36,-588,289
18415,4,-528,296
18437,-48,-424,261
18457,60,-612,257
18479,-88,-636,234
18500,-72,-532,209
18521,36,-688,207
18542,-136,-584,168
18563,-28,-596,170
18596,-120,-652,159
18618,-112,-568,135
18676,-88,-576,97
18718,-144,-572,60
18740,-84,-536,73
18760,-64,-636,47
18782,-16,-716,53
18802,-40,-532,77
18824,-148,-568,82
18845,-4,-636,69
18866,-76,-600,65
18887,-88,-648,58
18909,-28,-640,66
18929,-64,-548,55
18951,-76,-552,50
18972,-68,-584,58
18993,-36,-556,69
19014,-116,-612,53
19035,92,-612,76
19056,-100,-580,68
19078,-20,-616,48
19098,-52,-704,64
19164,-120,-604,64
19185,-68,-684,56
19207,24,-600,71
19227,-72,-608,63
19249,28,-564,64
19272,52,-720,75
19294,-104,-504,43
19314,-252,-660,46
19336,-64,-620,73
19357,4,-640,75
19378,-216,-736,81
19399,-88,-588,76
19420,-48,-588,65
19441,-32,-640,47
19463,-24,-584,78
19483,-88,-596,77
19505,-64,-616,53
19526,44,-564,54
19547,-20,-584,49
19568,-80,-584,46
19629,-12,-688,68
19650,-104,-580,73
19671,-120,-464,25
19692,-104,-736,14
19714,-40,-748,47
19734,68,-704,59
19756,-172,-564,74
19776,-296,-332,38
19798,36,-772,43
19819,-152,-620,72
19840,-56,-564,52
19869,-40,-548,73
19894,-60,-564,58
19914,-208,-700,79
19936,-100,-520,64
19956,-48,-580,33
19978,32,-568,58
19999,-84,-644,16
