time,AcX,AcY,GyZ
6185,1452,-444,66
6206,1324,-556,42
6227,1372,8,56
6248,1572,-212,74
6269,1220,-692,56
7245,1156,-136,73
7267,1104,-180,70
7288,1220,-344,48
7309,1124,-264,75
7330,1068,-324,60
7351,1076,-72,63
7414,1044,-268,52
7436,1184,488,54
7457,1372,-568,84
7478,1344,-472,34
7499,1176,-240,48
11113,1532,292,32
11181,1220,-744,21
11202,1284,-740,-5
11224,1164,-856,-32
11245,1140,-548,15
11266,1232,-416,13
11287,1148,-440,48
11309,720,-616,62
11329,1300,-628,65
11351,1116,-708,108
11387,1248,-768,129
11408,1192,-412,64
11429,1264,-312,87
11451,1204,-564,63
11471,1276,-344,59
11493,1256,-204,91
11514,1296,-328,122
11535,1144,-480,133
11556,1328,-440,167
11578,1160,-328,186
11599,1088,-276,224
11658,1316,-192,183
11679,1224,-216,159
11701,1244,-320,151
11721,1332,-432,132
11743,1196,-208,138
11764,1196,-268,123
11786,1316,-468,88
11806,1260,-280,91
11828,1180,-316,70
11849,1264,-304,54
11870,1208,-248,55
11891,1264,-344,54
11913,1248,-360,71
11933,1248,-280,61
11958,1260,-364,56
11979,1268,-372,62
12001,1248,-372,70
12021,1268,-224,79
12043,1360,-320,49
12064,1240,-356,60
12123,1196,-404,59
12163,1168,-368,64
12184,1240,-452,61
12206,1268,-240,60
12226,1252,-324,66
12248,1208,-276,72
12269,1328,-296,65
12290,1260,-344,71
12311,1244,-232,68
12333,1304,-280,68
12353,1284,-288,57
12375,1308,-336,52
12396,1232,-292,63
12417,1216,-316,82
12438,1336,-268,58
12460,1204,-308,69
12481,1284,-288,84
12502,1352,-292,76
12523,1232,-260,72
12545,1196,-388,89
12614,1232,-320,49
12650,1200,-340,59
12670,1256,-212,61
12692,1320,-324,63
12713,1204,-368,90
12734,1288,-312,71
12755,1140,-372,81
12776,1272,-356,71
12797,1212,-256,68
12819,1272,-304,63
12839,1208,-332,75
12861,1232,-316,71
12882,1272,-264,74
12903,1288,-256,86
12924,1272,-340,46
12946,1180,-344,69
12966,1280,-292,71
12988,1208,-236,68
13009,1220,-312,65
13030,1276,-244,59
13089,1332,-360,69
13111,1140,-316,54
13132,1328,-276,72
13153,1284,-256,63
13174,1216,-296,59
13199,1232,-368,64
13219,1268,-240,71
13241,1220,-372,75
13262,1216,-252,61
13283,1332,-416,52
13304,1228,-408,62
13326,1244,-280,65
13346,1204,-380,66
13368,1260,-396,72
13389,1256,-260,57
13410,1256,-304,69
13431,1144,-272,68
13453,1160,-220,68
13473,1224,-268,72
13495,1288,-352,67
13553,1252,-320,56
13575,1216,-324,70
13595,1328,-244,54
13617,1164,-388,59
13638,1216,-248,73
13659,1212,-264,73
13680,1268,-340,54
13702,1200,-320,49
13722,1216,-336,69
13744,1220,-304,53
13765,1184,-332,78
13789,1232,-308,80
13822,1224,-420,56
13843,1292,-288,55
13864,1180,-288,60
13886,1216,-324,66
13906,1288,-372,51
13928,1388,-356,77
13949,1240,-348,66
13970,1228,-300,59
14029,1152,-284,64
14050,1348,-252,71
14071,1232,-296,80
14093,1324,-348,59
14113,1240,-292,68
14135,1352,-324,82
14156,1104,-380,54
14177,1312,-268,79
14198,1312,-288,66
14220,1136,-324,51
14240,1228,-348,70
14262,1324,-376,65
14283,1312,-348,69
14304,1224,-216,69
14325,1256,-240,55
14347,1316,-316,61
14367,1260,-328,45
14392,1232,-404,58
14413,1272,-356,62
14434,1176,-276,46
14492,1196,-388,53
14514,1516,-140,29
14534,1384,-212,-22
14556,1388,-368,-72
14577,1340,-196,-112
14599,1164,-220,-95
14619,1292,-412,-118
14641,1324,-404,-190
14662,1244,-336,-241
14683,1324,-220,-326
14704,1340,-128,-405
14726,1404,-208,-477
14747,1320,-396,-548
14768,1216,-436,-533
14789,996,-200,-497
14811,896,-352,-316
14831,860,-352,-142
14853,1048,-272,-43
14874,1436,-140,-53
14896,1540,-300,-129
14954,1192,-188,-403
14979,1104,-456,-386
14999,820,-280,-240
15021,1012,-364,-76
15057,1184,-236,155
15078,1252,-212,202
15099,1480,-808,246
15121,608,740,172
15141,1392,-1856,233
15163,1120,-1564,212
15184,1176,-2472,266
15206,1772,-3112,131
15226,1176,-612,124
15248,1588,436,129
15269,56,2472,152
15290,1840,1104,93
15311,1148,-484,134
15333,916,672,39
15353,696,624,77
15375,1080,796,23
15433,2212,-1312,14
15455,1540,164,-14
15476,720,592,-9
15497,244,152,59
15518,836,308,97
15539,1804,724,47
15563,1416,-696,92
15585,856,-564,58
15605,968,-116,135
15627,1080,-460,172
15648,1480,-476,154
15670,1340,-168,185
15690,1480,36,176
15712,1044,-84,205
15733,1260,-504,218
15754,1384,-656,214
15775,1176,-820,210
15797,1616,-700,186
15818,1652,-480,167
15839,1232,-228,148
15898,1336,-600,101
15919,1256,-560,100
15940,1088,0,52
15962,1224,-108,67
15983,1264,-348,49
16004,1292,-512,45
16025,1144,-308,73
16047,1252,-100,72
16067,1340,-144,48
16089,1196,-356,69
16110,1080,-416,72
16135,1148,-264,32
16155,1348,-268,43
16177,1264,-260,54
16198,1148,-268,56
16219,1192,-340,64
16252,1236,-436,66
16273,1208,-288,64
16294,1204,-220,83
16316,1308,-412,82
16374,1228,-244,64
16396,1228,-420,44
16417,1172,-340,84
16439,1196,-316,62
16459,1308,-304,66
16481,1288,-308,68
16502,1200,-256,70
16523,1232,-272,82
16544,1272,-344,49
16566,1164,-360,51
16587,1160,-348,81
16608,1188,-256,53
16629,1260,-356,42
