time,AcX,AcY,GyZ
8754,60,-2092,-19141
8775,-40,-2128,-19126
8797,20,-2044,-19051
8818,12,-2052,-18957
8839,60,-2052,-18913
8860,212,-2136,-18876
8882,-28,-2080,-18823
8902,36,-1992,-18774
8924,12,-1964,-18737
8945,76,-2104,-18697
8967,164,-2040,-18654
8991,-20,-1968,-18638
9012,-56,-2016,-18597
9070,152,-1872,-18518
9092,20,-1936,-18502
9112,52,-1888,-18474
9134,168,-1864,-18465
9155,84,-1956,-18455
9177,176,-1992,-18416
9197,252,-1908,-18409
9219,44,-1932,-18409
9240,60,-1916,-18379
9262,-12,-1888,-18337
9282,96,-1772,-18299
9304,40,-1764,-18261
9325,92,-1828,-18249
9347,84,-1848,-18219
,16,-1800,-18170
9392,12,-1844,-18127
9420,8,-1888,-18108
9442,-4,-1872,-18081
9463,60,-1792,-18043
9484,80,-1816,-18010
9543,20,-1900,-17942
9567,72,-1900,-17916
9588,40,-1696,-17892
9610,12,-1644,-17850
9631,12,-1852,-17824
9652,56,-1640,-17813
9673,88,-1660,-17759
9695,180,-1644,-17734
9716,-88,-1668,-17709
9738,-8,-1748,-17700
9758,60,-1736,-17695
9780,-92,-1624,-17666
9801,20,-1624,-17645
9823,52,-1592,-17623
9843,104,-1696,-17613
9865,64,-1680,-17588
9886,104,-1752,-17570
9908,108,-1664,-17529
9928,4,-1596,-17534
9950,-40,-1676,-17500
10008,0,-1656,-17450
10029,72,-1848,-17443
10050,60,-1668,-17404
10072,12,-1748,-17406
10096,16,-1752,-17374
10117,48,-1680,-17345
10138,-44,-1704,-17341
10160,-12,-1780,-17311
10181,56,-1632,-17274
10202,-24,-1640,-17252
10223,-68,-1596,-17208
10245,-80,-1580,-17218
10266,-4,-1656,-17174
10288,4,-1696,-17150
10308,-64,-1700,-17112
10330,84,-1720,-17074
10351,-88,-1584,-17061
10373,-24,-1568,-16997
10393,-80,-1584,-16963
10415,-172,-1588,-16930
10474,-108,-1592,-16768
10494,-136,-1560,-16692
10516,-92,-1532,-16662
10537,-16,-1500,-16588
10559,-192,-1548,-16517
10584,-228,-1520,-16452
10605,-128,-1672,-16396
10627,-16,-1576,-16328
10655,-120,-1528,-16251
10677,-136,-1704,-16187
10698,-100,-1504,-16139
10720,-112,-1412,-16071
10741,-184,-1568,-15995
10763,-140,-1612,-15946
10783,-140,-1444,-15865
10805,-112,-1500,-15786
10826,-136,-1428,-15749
10848,-100,-1484,-15669
10869,-208,-1432,-15567
10891,-188,-1468,-15532
10948,-164,-1432,-15356
10970,-76,-1464,-15271
10991,-124,-1452,-15212
11013,-140,-1404,-15121
11034,-68,-1532,-15044
11056,-100,-1468,-14969
11080,-116,-1348,-14866
11101,-52,-1384,-14791
11122,-136,-1372,-14732
11144,-116,-1308,-14647
11165,40,-1396,-14609
11186,-168,-1384,-14517
11207,-112,-1308,-14466
11229,-140,-1376,-14403
11250,-100,-1352,-14343
11272,-72,-1348,-14298
11292,32,-1396,-14251
11314,40,-1300,-14199
11335,-96,-1364,-14144
11357,-80,-1416,-14097
11415,-88,-1316,-13956
11437,-108,-1312,-13908
11458,16,-1260,-13836
11479,-52,-1212,-13773
11500,-48,-1232,-13752
11522,-12,-1320,-13699
11543,48,-1312,-13643
11568,112,-1208,-13608
11589,100,-1276,-13584
11610,-72,-1188,-13536
11631,-108,-1292,-13477
11653,-64,-1132,-13414
11674,68,-1152,-13388
11696,144,-1104,-13350
11717,60,-1272,-13305
11738,-32,-1260,-13278
11759,-108,-1208,-13234
11781,76,-1168,-13207
11802,120,-1064,-13195
11824,-4,-1036,-13165
11881,52,-1216,-13052
11911,-48,-1116,-13017
11932,-52,-1200,-12988
11953,52,-1092,-12951
11974,84,-1176,-12889
11996,-20,-1104,-12863
12017,20,-1172,-12814
12039,24,-1196,-12774
12059,88,-1044,-12746
12084,-12,-1132,-12697
12105,36,-1204,-12698
12127,96,-1116,-12609
12148,12,-1032,-12601
12169,52,-1048,-12556
12190,56,-1028,-12519
12212,-100,-1108,-12497
12233,16,-1072,-12426
12255,32,-1004,-12393
12275,112,-992,-12339
12297,-56,-988,-12317
12355,56,-940,-12190
12377,-8,-988,-12159
12398,20,-876,-12102
12420,48,-1068,-12069
12441,0,-1008,-12022
12462,32,-992,-11991
12483,20,-900,-11926
12505,64,-928,-11898
12526,52,-1028,-11851
12547,104,-860,-11807
12568,-32,-984,-11790
12593,-36,-904,-11731
12614,16,-936,-11695
12636,-36,-920,-11622
12656,48,-928,-11594
12678,64,-956,-11565
12699,100,-888,-11515
12721,152,-800,-11472
12742,40,-792,-11422
12763,-148,-924,-11382
12821,-60,-884,-11265
12843,-64,-748,-11236
12864,40,-880,-11202
12884,76,-776,-11175
12906,-40,-800,-11119
12928,-88,-896,-11098
12949,100,-784,-11060
12969,52,-840,-11038
12991,200,-792,-11005
13012,44,-836,-10994
13034,-36,-704,-10930
13054,40,-828,-10889
13076,28,-768,-10869
13097,72,-848,-10838
13129,-12,-856,-10775
13151,-76,-700,-10722
13172,-20,-792,-10690
13194,48,-812,-10668
13214,-4,-804,-10616
13236,-28,-848,-10556
13294,-36,-712,-10497
13316,-20,-812,-10435
13337,-76,-824,-10413
13358,108,-696,-10376
13379,-68,-660,-10358
13401,-56,-756,-10358
13422,56,-792,-10318
13444,-44,-716,-10303
13464,40,-832,-10265
13486,116,-768,-10251
13507,28,-696,-10206
13529,12,-736,-10173
13549,-100,-752,-10150
13571,-28,-664,-10119
13592,-68,-796,-10118
13614,4,-788,-10034
13635,-156,-620,-10032
13660,-88,-720,-9975
13680,-112,-776,-9962
13702,-80,-688,-9901
13760,-4,-716,-9825
13780,20,-744,-9778
13802,-144,-664,-9748
13824,-52,-724,-9720
13845,-100,-720,-9660
13865,-84,-744,-9647
13887,-36,-716,-9616
13908,4,-792,-9573
13929,-56,-644,-9509
13950,-20,-616,-9488
13972,-160,-704,-9449
13993,-32,-712,-9416
14015,-108,-712,-9384
14035,-96,-712,-9327
14057,-88,-740,-9303
14078,-208,-640,-9260
14100,-100,-720,-9231
14120,-68,-732,-9175
14142,-132,-632,-9143
14163,-112,-696,-9083
14225,-48,-768,-8916
14246,-132,-688,-8889
14267,-216,-676,-8830
14288,-88,-752,-8796
14310,-52,-604,-8745
14331,8,-676,-8664
14360,-120,-720,-8615
14382,-112,-684,-8545
14403,-136,-644,-8515
14424,-252,-628,-8478
14445,-60,-640,-8414
14467,-68,-608,-8373
14488,-120,-632,-8337
14509,-8,-688,-8284
14530,-124,-632,-8246
14552,-84,-724,-8208
14573,-176,-604,-8139
14594,-108,-572,-8105
14615,-20,-632,-8062
14637,-144,-660,-8001
14695,-120,-560,-7897
14716,-136,-540,-7829
14740,-104,-644,-7794
14761,-136,-652,-7713
14783,-144,-564,-7692
14804,-196,-640,-7669
14825,-88,-572,-7618
14846,-160,-632,-7546
14868,-188,-612,-7522
14889,-128,-548,-7470
14911,-76,-536,-7406
14931,-152,-532,-7364
14953,-12,-680,-7330
14974,-176,-712,-7265
14996,-116,-576,-7220
15016,-84,-528,-7200
15038,-56,-648,-7145
15059,40,-696,-7115
15080,-112,-464,-7064
15101,-176,-600,-6993
15160,-128,-612,-6895
15181,-120,-500,-6887
15203,4,-472,-6801
15223,-144,-612,-6778
15245,-84,-524,-6728
15269,-104,-604,-6674
15291,-16,-536,-6657
15311,-112,-468,-6594
15333,-164,-636,-6553
15354,-100,-700,-6491
15376,-100,-540,-6445
15396,-52,-452,-6423
15418,-64,-580,-6364
15439,-64,-588,-6337
15461,-124,-480,-6289
15481,-28,-540,-6259
15503,-152,-520,-6200
15524,-88,-588,-6164
15546,-112,-600,-6120
15575,-36,-524,-6063
15633,-84,-520,-5915
15654,24,-456,-5930
15676,-72,-520,-5852
15697,-72,-592,-5815
15718,-112,-580,-5765
15739,-132,-460,-5720
15761,-44,-548,-5695
15782,40,-524,-5658
15818,-36,-488,-5605
15840,-128,-580,-5569
15860,12,-440,-5536
15882,-64,-512,-5475
15903,-12,-516,-5468
15925,-56,-472,-5438
15945,-100,-576,-5404
15967,-24,-544,-5380
15988,-64,-524,-5361
16010,-44,-432,-5315
16030,-56,-512,-5285
16052,-60,-520,-5262
16110,-24,-472,-5166
16132,88,-504,-5161
16152,-36,-452,-5116
16174,-16,-496,-5083
16195,64,-420,-5065
16216,-80,-504,-5036
,48,-612,-5008
16262,24,-532,-4983
16282,80,-464,-4972
16304,-16,-476,-4945
16325,72,-512,-4913
16346,-40,-516,-4910
16370,112,-388,-4882
16392,4,-472,-4822
16413,132,-472,-4823
16434,60,-384,-4798
16455,80,-504,-4775
16477,8,-396,-4743
16497,-84,-500,-4694
16519,-140,-556,-4678
16577,12,-516,-4619
16599,40,-484,-4589
16620,-36,-528,-4561
16641,-28,-536,-4537
16662,-16,-556,-4533
16684,36,-468,-4490
16705,92,-508,-4476
16726,24,-464,-4460
16747,20,-476,-4442
16769,40,-424,-4411
16789,12,-512,-4376
16811,-20,-444,-4361
16832,0,-496,-4345
16861,92,-384,-4320
16882,-96,-472,-4309
16904,-8,-300,-4261
16927,124,-372,-4245
16949,24,-508,-4233
16970,48,-424,-4205
16992,24,-432,-4198
17049,20,-432,-4109
17071,0,-464,-4114
17091,-28,-452,-4085
17113,20,-420,-4045
17134,12,-488,-4045
17155,60,-368,-4010
17176,16,-348,-4005
17198,8,-420,-3983
17218,116,-448,-3952
17240,20,-556,-3930
17261,4,-460,-3928
17282,36,-384,-3932
17303,132,-384,-3881
17325,-36,-432,-3885
17345,92,-408,-3834
17367,28,-444,-3839
17388,12,-472,-3822
17409,168,-416,-3795
17430,108,-420,-3785
17452,0,-340,-3768
17513,12,-448,-3724
17534,84,-404,-3703
17555,44,-320,-3684
17576,72,-548,-3658
17598,60,-428,-3658
17618,0,-388,-3637
