time,AcX,AcY,GyZ
2423,1096,48,334
2461,1028,-2072,297
2498,848,-1132,353
2538,1164,-1192,381
2582,912,-956,342
2627,1028,-1164,286
2670,1152,-680,180
2715,1016,-1052,101
2758,984,-220,16
2803,1216,-584,-46
2846,580,-48,-278
2889,872,-688,-251
2911,980,-692,-209
2932,804,-288,-179
2953,884,-672,-145
2974,740,-608,-135
2996,772,-324,-162
3064,748,-584,-36
3086,868,-576,-3
3106,928,-584,-5
3128,880,-592,31
3148,1036,-524,68
3170,804,-500,67
3190,900,-560,81
3212,948,-596,86
3233,860,-628,52
3257,968,-600,73
3278,932,-592,72
3300,920,-520,34
3320,976,-584,62
3342,784,-396,62
3362,940,-544,73
3384,852,-500,63
3404,884,-492,77
3426,964,-596,59
3447,884,-532,44
3468,940,-432,52
3533,952,-524,50
3555,860,-484,77
3576,908,-448,71
3597,924,-484,76
3618,960,-620,68
3640,912,-512,61
3660,868,-588,57
3698,916,-576,50
3720,900,-472,66
3740,940,-472,59
3762,840,-648,73
3783,944,-496,56
3804,940,-580,60
3825,940,-504,78
3847,948,-572,64
3867,972,-536,40
3889,892,-536,65
3909,984,-512,52
3929,896,-524,69
3949,836,-552,73
4014,936,-576,64
4035,952,-544,70
4057,912,-496,57
4077,908,-444,58
4099,1056,-600,74
4119,1012,-460,54
4141,1056,-600,59
4162,952,-516,43
4183,936,-492,51
4204,884,-616,64
4225,1000,-528,51
4246,904,-516,62
4268,1004,-500,68
4288,972,-484,58
4310,1056,-516,61
4330,908,-508,46
4352,944,-464,45
4373,1064,-528,69
4393,952,-516,59
4415,1000,-472,73
4475,988,-536,60
4496,872,-436,65
1012,-532,65
4541,936,-464,67
4562,1028,-520,44
4584,892,-528,53
4608,928,-512,89
4629,932,-512,59
4651,988,-528,55
4671,932,-564,63
4692,928,-548,75
4713,1004,-464,55
4734,964,-516,57
4755,960,-544,36
4776,932,-512,49
4798,916,-448,65
4818,1032,-460,66
4840,980,-456,41
4861,1080,-496,48
4882,924,-488,83
4951,904,-532,73
4986,984,-528,73
5007,864,-540,54
5028,776,-472,63
5049,964,-496,64
5070,900,-484,76
5092,884,-460,54
5112,932,-508,92
5134,872,-464,63
5154,824,-496,71
5176,976,-556,79
5197,840,-468,52
5218,928,-484,63
5239,860,-512,68
5264,968,-464,47
5284,908,-548,64
5306,812,-492,63
5327,1040,-524,70
5348,992,-628,77
5369,1012,-488,62
5437,936,-500,53
5458,948,-492,60
5479,908,-596,67
5500,968,-500,37
5521,964,-548,63
5542,984,-496,62
5564,928,-516,69
5584,964,-596,62
5606,912,-512,52
5626,892,-456,50
5648,976,-556,61
5668,952,-568,57
5690,968,-488,56
5711,980,-440,48
5732,880,-536,69
5753,872,-520,64
5774,1016,-572,59
5795,1004,-488,77
5817,876,-540,39
5837,1036,-548,65
5899,944,-468,61
5919,868,-548,58
5944,1008,-524,56
5965,980,-548,57
5986,984,-448,65
6007,1064,-560,67
6028,972,-612,44
6049,908,-460,49
6071,976,-540,65
6091,952,-432,62
6113,884,-592,64
6133,872,-516,64
6172,896,-520,63
6194,988,-476,67
6214,1012,-536,61
6236,936,-468,60
6256,900,-512,66
6278,920,-432,51
6298,996,-608,68
6320,972,-620,40
6383,944,-568,72
6405,872,-596,59
6426,928,-548,76
6447,900,-576,57
6468,1004,-512,59
6490,924,-504,52
6510,904,-428,54
6532,972,-592,63
6552,1088,-568,67
6574,940,-620,66
6598,972,-616,60
6619,1044,-520,67
6640,1080,-452,64
6662,960,-548,69
6682,1048,-380,59
6704,984,-612,68
6725,996,-532,80
6746,964,-556,86
6767,988,-440,80
6788,968,-512,50
6849,1028,-432,46
6870,928,-560,61
6891,936,-576,60
6913,1008,-556,67
6933,960,-560,54
6955,904,-588,61
6975,936,-496,75
6996,812,-560,56
7018,1000,-440,84
7038,916,-588,59
7060,1032,-484,50
7081,848,-532,70
7102,992,-524,49
7123,964,-500,71
7144,1004,-528,64
7165,964,-420,57
7186,924,-504,64
7207,964,-496,73
7232,1020,-544,79
7254,996,-508,75
7315,988,-472,69
7336,1036,-448,63
7357,996,-560,73
7378,964,-472,72
7412,1044,-504,73
7434,988,-612,53
7455,928,-524,73
7476,952,-472,79
7497,708,-528,65
7518,916,-564,67
7539,908,-388,68
7560,1008,-552,56
7581,944,-528,70
7603,1032,-432,69
7623,1048,-440,67
7645,872,-552,42
7666,904,-516,56
7687,944,-476,65
7708,924,-596,70
7729,980,-520,61
7789,900,-516,49
7810,1012,-460,60
7831,920,-388,64
7852,908,-524,55
7873,944,-524,68
7895,1004,-668,60
7918,1020,-508,51
7940,972,-544,71
7961,960,-448,61
7982,900,-560,42
8003,964,-444,67
8024,948,-576,74
8045,888,-544,60
8067,1048,-568,66
8087,972,-424,52
8109,948,-504,76
8130,912,-532,59
8151,1076,-544,59
8172,924,-600,68
8193,1068,-556,63
8253,992,-580,54
8273,920,-408,57
8295,960,-572,65
8315,944,-524,54
8337,932,-492,29
8358,920,-540,69
8379,940,-472,75
8400,804,-480,52
8421,988,-512,52
8442,1020,-496,65
8464,872,-488,77
8484,944,-560,71
8506,1012,-492,55
8527,992,-528,55
8551,908,-580,64
8572,968,-556,96
8606,964,-580,59
8628,952,-476,45
8649,880,-548,68
8670,888,-584,78
8729,976,-412,75
8751,988,-564,65
8772,992,-496,57
8793,1064,-516,57
8814,924,-504,54
8835,1000,-592,36
8856,1008,-496,65
8878,972,-484,57
8898,972,-556,65
8920,964,-576,52
8941,932,-452,62
8962,992,-516,63
8983,984,-616,49
9004,1000,-592,64
9025,1004,-444,83
9047,944,-548,48
9067,864,-524,75
9089,948,-504,57
9109,896,-488,52
9131,1012,-532,67
9190,972,-552,66
9211,948,-556,66
9233,1020,-452,76
9251,948,-496,63
9273,964,-556,88
9293,1028,-532,38
9315,892,-628,75
9335,912,-568,57
9357,916,-520,74
9378,948,-564,73
9399,936,-560,57
9420,1072,-632,68
9441,960,-536,78
9462,936,-496,57
9483,860,-588,68
9504,848,-636,48
9526,884,-588,74
9546,928,-476,70
9568,960,-484,71
9588,1036,-548,79
9648,952,-488,61
9669,952,-456,73
9691,892,-524,54
9711,976,-524,65
9733,988,-544,73
9753,1020,-460,55
9775,1020,-604,56
9796,932,-516,64
9817,964,-500,75
9838,1036,-548,60
9872,924,-504,46
9916,960,-512,64
9936,868,-528,45
9958,892,-500,62
9978,928,-540,52
10000,896,-536,61
10021,948,-508,57
10042,936,-592,37
10063,896,-520,74
10084,964,-536,59
10150,1012,-548,64
10172,1068,-524,68
10193,996,-472,51
10215,1084,-544,65
10235,876,-580,74
10257,932,-512,58
10278,1120,-536,65
10299,960,-568,53
10320,940,-528,74
10342,804,-472,60
10362,1016,-540,70
10384,1020,-556,48
10405,928,-532,58
10426,944,-628,57
10447,936,-544,71
10468,956,-436,51
10489,948,-532,55
10514,1000,-532,77
10534,1000,-524,37
10556,960,-612,50
10618,928,-604,49
10640,1000,-512,55
10661,880,-520,43
10682,1020,-512,71
10703,904,-408,63
10724,1036,-488,60
10745,816,-516,77
10767,960,-512,82
10787,968,-496,71
10809,924,-528,62
10830,972,-564,40
10851,940,-424,74
10872,976,-452,87
10893,976,-520,69
10914,1012,-504,68
10936,1040,-520,79
10956,984,-488,39
10978,948,-472,45
10999,904,-560,14
11020,912,-488,-27
11085,1040,-580,-64
11106,956,-672,-87
11142,1124,-520,-124
11163,936,-472,-163
11188,980,-520,-185
11208,928,-548,-200
11230,852,-464,-191
11251,900,-560,-191
11272,888,-504,-184
11293,848,-500,-148
11315,752,-524,-84
11336,712,-608,57
11357,756,-504,181
11378,688,-552,342
11399,580,-516,527
11420,472,-468,746
11442,472,-528,987
11462,428,-532,1311
11484,244,-552,1690
11505,396,-468,2062
11568,100,-516,3464
11588,36,-492,4011
11610,28,-548,4579
11631,12,-588,5122
11652,-44,-756,5704
11673,0,-792,6263
11695,-28,-764,6838
11715,16,-724,7444
11737,-64,-704,8041
11761,-28,-872,8751
11782,-36,-932,9409
11803,-176,-996,10027
11825,-192,-896,10641
11846,-56,-1016,11247
11867,-12,-1048,11875
11888,-116,-1328,12503
11910,-208,-1124,13021
11931,-104,-1420,13796
11953,-100,-1440,14366
11973,112,-1668,14960
12039,136,-1868,16617
12060,96,-1884,17101
12081,220,-2000,17542
12102,540,-2040,18006
12124,504,-2076,18392
12145,440,-2108,18738
12167,396,-2076,19113
12187,520,-2256,19455
12209,684,-2284,19710
12230,1076,-2768,19893
12252,1032,-2328,20041
12276,1100,-2552,20136
12298,1300,-2280,20098
12334,900,-2296,19973
12355,1336,-2372,19937
12377,908,-2356,19908
12397,960,-2608,19863
12419,1164,-2424,19814
12440,1188,-2420,19755
12462,1104,-2324,19627
12525,1196,-2348,19412
12547,1216,-2388,19297
12568,1176,-2272,19179
12590,1140,-2208,19070
12610,1220,-2288,18945
12632,1068,-2280,18818
12653,1208,-2272,18712
12675,1304,-2228,18571
12696,1196,-2176,18439
12717,1276,-2192,18321
12738,1268,-2224,18187
12760,1232,-2132,18056
12784,1252,-2176,17919
12806,1264,-2204,17776
12827,1184,-2036,17648
12849,1260,-2024,17515
12869,1240,-2028,17396
12891,1176,-1948,17270
12912,1256,-2048,17147
12934,1260,-1968,17016
12998,1120,-1872,16637
13019,1112,-1884,16544
13040,1112,-1916,16410
13062,1160,-1916,16295
13083,1252,-1828,16150
13105,1200,-1852,16020
13125,1092,-1860,15888
13147,1096,-1760,15754
13168,1176,-1768,15637
13190,1224,-1800,15495
13211,1156,-1820,15358
13232,1132,-1776,15252
13253,1136,-1780,15140
13275,1028,-1748,15023
13299,1080,-1740,14906
13321,1220,-1684,14767
13342,1104,-1652,14666
13363,1240,-1656,14549
13384,1064,-1616,14427
13406,940,-1584,14305
13466,1260,-1596,13975
13488,1104,-1540,13874
13509,1044,-1540,13698
13531,1048,-1560,13683
13552,1072,-1540,13576
13587,1140,-1432,13275
13608,1124,-1464,13277
13629,860,-1520,13176
13650,1072,-1408,13108
13672,1172,-1328,12966
13693,1040,-1396,12855
13715,1028,-1348,12689
13736,1036,-1452,12611
13757,1208,-1420,12495
13778,1156,-1308,12362
13803,1040,-1396,12257
13825,1104,-1352,12130
13846,1092,-1160,12039
13868,1140,-1268,11916
13889,1160,-1268,11831
13949,1028,-1184,11536
13971,956,-1196,11468
13992,1000,-1236,11365
14014,1028,-1220,11280
14035,972,-1216,11198
14056,996,-1108,11108
14077,1260,-1152,11023
14099,1088,-1144,10947
14120,1032,-1248,10837
14142,1068,-1148,10754
14163,980,-1108,10673
14184,1088,-1060,10601
14205,1064,-1152,10525
14227,1052,-1052,10454
14248,1020,-1164,10386
14270,1028,-1088,10322
14290,976,-1076,10225
14316,980,-1028,10116
14337,1044,-1060,10072
14358,1092,-980,9991
14418,1000,-996,9808
14440,1016,-1100,9750
14461,952,-1072,9683
14482,1024,-940,9617
14503,1008,-816,9554
14525,908,-1056,9494
14546,1036,-996,9420
14567,984,-1036,9360
14588,1008,-1036,9314
14610,1000,-940,9248
14631,948,-912,9201
14652,972,-860,9160
14673,968,-984,9092
14695,1032,-948,9035
14716,1076,-980,8990
14737,996,-960,8939
14758,880,-876,8907
14793,948,-856,8812
14815,1060,-820,8769
14835,1052,-920,8703
14900,956,-876,8580
14920,972,-884,8549
14942,1088,-804,8499
14963,976,-704,8460
14984,952,-916,8430
15005,1056,-856,8370
15027,1096,-860,8343
15048,1016,-840,8317
15069,956,-784,8257
15090,964,-864,8226
15112,980,-832,8200
15132,1064,-872,8161
15154,1136,-804,8132
15175,984,-764,8088
15197,952,-820,8040
15217,1024,-740,8019
15239,936,-776,8001
15260,896,-888,7954
15282,1104,-760,7938
15302,1008,-788,7899
15364,1124,-876,7832
15384,1016,-804,7807
15406,932,-800,7773
15427,1028,-804,7771
15452,972,-804,7701
15472,1016,-768,7694
15494,1084,-764,7684
15515,1072,-868,7634
15537,1144,-792,7609
15557,960,-776,7587
15579,988,-792,7519
15600,1048,-816,7510
15622,1104,-844,7480
15642,1028,-848,7460
15664,992,-836,7406
15685,1120,-796,7395
15707,984,-840,7372
15727,1172,-780,7335
15749,1024,-800,7280
15770,1108,-844,7282
15831,972,-764,7193
15851,984,-732,7174
15873,988,-748,7147
15894,1116,-788,7120
15915,1140,-664,7060
15936,1044,-784,7033
15958,1028,-808,7026
15982,1092,-712,6980
16018,1072,-756,6942
16039,1084,-720,6904
16061,1160,-780,6880
16082,1072,-740,6832
16103,1084,-728,6824
16124,1108,-776,6800
16146,1084,-736,6770
16167,1092,-764,6736
16188,1044,-804,6688
16209,1144,-756,6632
16231,1084,-688,6624
16252,1108,-824,6563
16312,980,-700,6474
16333,1096,-664,6435
16355,1080,-780,6419
16376,1088,-780,6373
16397,1120,-760,6342
16418,1156,-652,6297
16440,1108,-696,6277
16461,1000,-720,6230
16482,1068,-692,6182
16503,1116,-824,6166
16525,1056,-784,6105
16549,1060,-712,6100
16571,996,-788,6039
16591,1112,-700,6005
16613,1112,-732,5968
16634,944,-748,5940
16655,1096,-860,5913
16676,1052,-804,5892
16698,1096,-696,5839
16719,1084,-688,5808
16780,1184,-788,5709
16801,1088,-744,5669
16822,1192,-728,5630
16843,1052,-696,5579
16865,1028,-692,5552
16886,1132,-740,5508
16907,1028,-708,5461
16928,1084,-712,5438
16950,1040,-688,5373
16971,1224,-620,5351
16992,1120,-672,5311
17013,1044,-796,5249
17035,1160,-652,5233
17056,1056,-644,5168
17092,1120,-784,5113
17114,1116,-808,5064
17135,1136,-768,5009
17156,1156,-624,4951
17177,1120,-732,4918
17199,1108,-748,4874
17258,1164,-628,4705
17293,1156,-700,4618
17314,1096,-748,4588
17336,1168,-732,4529
17356,1180,-708,4490
17378,1064,-664,4427
17399,1156,-672,4375
17420,1048,-652,4340
17441,1164,-772,4295
17463,1124,-664,4242
17483,1128,-616,4159
17505,1144,-656,4114
17526,1068,-624,4053
17547,1216,-660,4038
17568,1084,-616,3941
17590,1096,-772,3887
17611,1236,-588,3838
17635,1200,-620,3771
17656,1120,-668,3700
17678,1232,-760,3630
17737,1044,-668,3477
17759,1060,-644,3414
17780,1192,-660,3357
17802,1156,-620,3281
17822,1060,-660,3229
17844,1080,-668,3152
17864,1168,-636,3111
17886,1164,-648,3055
17907,1200,-744,2960
17929,1128,-832,2923
17949,1144,-640,2836
17971,1212,-568,2781
17992,1136,-572,2729
18013,1060,-652,2658
18034,1224,-612,2614
18056,1056,-696,2559
18076,1128,-636,2500
18098,984,-684,2438
18119,1160,-684,2374
18140,1108,-600,2285
18200,1044,-696,2144
18225,1148,-680,2087
18246,1120,-540,2021
18268,1140,-636,1978
18288,1188,-604,1902
18310,1116,-540,1876
18331,1176,-516,1795
18352,1084,-640,1760
18373,1024,-664,1693
18395,1192,-628,1652
18415,1168,-680,1612
18437,1064,-668,1533
18458,1136,-600,1477
18493,1156,-616,1393
18513,1172,-648,1320
18535,1140,-560,1297
18556,1108,-648,1227
18578,1144,-668,1143
18598,1056,-680,1102
18620,1208,-628,1057
18680,1160,-688,907
18702,1132,-540,842
18722,1072,-612,814
18744,1144,-556,757
18768,1192,-672,699
18790,1120,-680,654
18810,1128,-612,608
18832,1020,-592,556
18853,1032,-552,504
18874,1120,-732,423
18895,1104,-628,404
18916,1056,-640,359
18937,1232,-580,306
18959,1104,-576,250
18979,1232,-616,205
19001,1144,-672,164
19022,1076,-588,127
19043,952,-552,88
19064,1148,-628,51
19086,1096,-612,47
19145,960,-624,49
19167,1004,-548,38
19188,1068,-576,77
19209,992,-584,65
19230,1048,-648,73
19251,988,-628,83
19272,940,-656,69
19294,1088,-576,49
19314,956,-580,65
19339,1024,-636,60
19359,1044,-580,64
19381,1052,-648,72
19402,1004,-564,55
19423,1032,-608,43
19444,1100,-588,73
19465,1104,-652,54
19486,956,-604,61
19508,948,-676,73
19528,1052,-648,78
19550,1068,-644,65
19610,1060,-640,79
19632,1088,-604,76
19652,1036,-720,47
19674,1064,-692,67
19695,996,-576,71
19729,996,-632,63
19750,996,-680,48
19772,1012,-660,59
19792,984,-616,44
