time,AcX,AcY,GyZ
454,1140,-588,37
475,1168,-560,65
496,992,-972,71
3843,436,3052,267
3864,800,16,34
3886,1224,-632,60
3950,1100,-1248,48
3972,960,-1144,51
3993,960,-1248,23
4015,904,-776,29
4036,760,-824,30
4058,956,-1148,10
4079,816,-980,5
4101,1052,-1012,4
4121,1012,-1072,-17
4144,508,-944,71
4207,992,-668,31
4229,1104,-928,67
4250,652,-860,33
4272,1248,-820,24
4293,1048,-240,33
4315,584,-884,29
4336,892,-840,40
4357,1348,-860,16
4378,1280,-652,40
4400,860,-460,65
4459,1008,-1168,83
4489,1144,-700,43
4510,844,-724,83
4532,1088,-580,53
4554,1044,-800,79
4608,1164,-884,-15
4632,1088,-772,49
4654,872,-840,55
4676,888,-800,53
4749,1260,-728,67
4770,1012,-704,62
4793,920,-796,58
4814,1000,-776,48
4836,940,-768,65
4858,996,-744,73
4880,876,-692,53
4901,972,-716,64
4924,996,-824,54
4988,1024,-736,63
5014,900,-852,81
5037,1044,-764,56
5058,908,-744,67
5080,1032,-672,55
5101,1028,-844,50
5124,924,-744,75
5145,1072,-740,60
5167,928,-672,53
5188,1020,-596,49
5261,1008,-828,57
5285,964,-768,67
5308,908,-724,61
5329,928,-848,55
5351,1016,-812,83
5372,1016,-716,66
5395,976,-808,60
5416,1032,-768,58
5438,992,-748,65
5504,956,-748,66
5525,1036,-716,60
5548,1032,-648,64
5569,880,-704,58
5591,1004,-700,58
5612,872,-700,64
5635,920,-788,52
5656,956,-824,56
5678,1020,-704,51
5742,1048,-700,78
5766,996,-780,64
5788,1068,-776,53
5810,1012,-708,52
5831,896,-704,69
5854,960,-764,68
5875,1024,-780,54
5897,1032,-740,65
5919,944,-836,46
5941,892,-664,73
6005,1032,-684,49
6025,980,-836,55
6047,1132,-696,59
6069,980,-728,65
6090,980,-740,59
6112,1012,-740,71
6134,924,-792,76
6156,952,-688,48
6177,1044,-728,87
6242,1100,-840,59
6266,976,-832,65
6288,1020,-664,48
6309,960,-716,54
6331,960,-744,64
6353,1048,-696,41
6375,932,-748,63
6396,904,-688,66
6419,1080,-708,57
6440,1052,-716,71
6506,1036,-724,66
6528,1044,-680,60
6549,972,-688,59
6571,944,-676,61
6592,920,-748,61
6615,992,-784,54
6636,1024,-728,50
6658,948,-756,76
6679,952,-640,70
6744,1092,-644,46
6766,980,-804,65
