time,AcX,AcY,GyZ
1679,4072,88,860
1700,3468,-5572,659
1721,1232,-2004,540
1742,1060,-820,573
1777,1236,-1476,557
1799,1132,-1520,539
1820,1216,-1268,536
1842,1264,-1164,525
1862,1216,-1240,492
1884,1888,-1272,419
1905,1132,-1544,327
1926,1216,-1300,303
1947,1128,-1152,234
1969,1052,-1180,171
1989,1016,-1356,86
2011,1004,-1000,34
2032,1968,-1264,26
2053,1176,-1044,-41
2074,812,-1020,-57
2142,912,-880,-19
2162,1064,-404,27
2184,1424,-1204,37
2204,1348,-752,-24
2226,1060,-712,-5
2247,1016,-964,-15
2271,1288,-772,-35
2292,1116,-844,-35
2313,1084,-812,-10
2334,1200,-700,0
2356,1012,-968,-12
2376,1244,-996,-23
2398,820,-812,-5
2418,1088,-932,-16
2440,1064,-776,-9
2461,1244,-916,-7
2482,1068,-752,-11
2503,1100,-836,-14
2524,1012,-836,8
2545,1064,-696,10
2567,1084,-808,21
2587,1024,-812,1
2648,968,-968,45
2669,1048,-816,55
2690,1092,-772,35
2711,1140,-752,28
2732,1112,-836,45
2753,1124,-828,49
2775,1076,-836,44
2795,1068,-852,82
2817,1148,-820,88
2837,1060,-712,68
2859,1064,-884,77
2883,1080,-856,70
2905,1084,-824,48
2925,1140,-748,67
2947,1088,-724,68
2967,1180,-888,59
3002,1176,-860,77
3023,1152,-804,76
3076,1056,-804,57
3099,1100,-836,62
3120,1040,-856,78
3141,1124,-764,61
3202,1144,-876,65
3222,1084,-844,62
3244,1096,-792,62
3264,1064,-760,57
3286,1120,-848,65
3307,1088,-908,62
3328,1100,-788,79
3349,1016,-672,60
3369,1064,-812,56
3391,1060,-872,62
3412,1068,-812,58
3433,1092,-792,53
3454,1076,-768,79
3475,1072,-800,74
3496,1104,-776,61
3517,1056,-816,68
3536,1196,-804,67
3557,1000,-812,57
3578,1144,-912,63
3600,1052,-732,57
3620,1140,-788,48
3642,1096,-732,65
3702,1108,-876,72
3723,1040,-812,61
3744,1084,-772,85
3766,1088,-868,51
3786,1024,-856,60
