time,AcX,AcY,GyZ
2526,1836,1412,155
2547,-1272,-32,-202
2568,1212,-1508,43
2589,940,-924,52
2611,1044,-1012,54
2631,952,-1092,41
2653,920,-1012,45
2673,1068,-1072,43
2744,968,-940,-26
2765,968,-868,-23
2786,828,-628,20
2807,1292,-1052,-17
2828,1304,-860,43
2849,1064,-440,42
2870,788,-580,44
2891,972,-736,63
2912,1136,-860,22
2933,940,-852,63
2954,924,-588,49
2975,776,-580,80
2996,1108,-184,84
3017,1072,-656,35
3039,676,-812,89
3059,740,-680,89
3081,1080,-552,57
3101,1060,-384,49
3182,1064,-576,52
3207,960,-508,67
3227,880,-500,62
3249,1052,-512,74
3269,908,-508,69
3291,948,-504,66
3311,876,-520,87
3333,956,-480,79
3353,1004,-640,40
3375,920,-524,68
3395,972,-504,39
3417,1024,-500,61
3438,1092,-548,68
3459,828,-636,53
3480,1044,-504,64
3501,992,-616,84
3522,1052,-556,61
3543,976,-548,65
3605,1008,-560,57
3625,924,-488,56
3647,960,-600,68
3667,960,-576,78
3689,1048,-552,57
3709,960,-544,50
3731,1032,-540,80
3751,924,-588,68
3773,1060,-524,50
3793,992,-516,48
3818,884,-552,55
3840,920,-540,64
3860,1096,-552,75
3881,996,-492,52
3902,1020,-524,67
3923,1068,-500,77
3944,896,-552,62
3965,1008,-592,69
4026,1076,-556,60
4046,900,-532,70
4068,1008,-536,41
4089,900,-568,74
4110,964,-632,62
4131,960,-464,74
4152,860,-472,66
4173,952,-592,87
4194,940,-476,62
4215,996,-504,79
4236,884,-516,65
4257,1044,-604,59
4278,1108,-568,68
4299,968,-372,48
4321,972,-528,75
4341,1072,-592,63
4371,1028,-524,87
4391,884,-500,71
4452,892,-512,58
4473,1032,-548,48
4497,988,-532,61
4518,952,-464,63
4539,972,-616,64
4560,996,-464,60
4582,1008,-576,60
4602,1048,-600,48
4624,1020,-552,91
4644,960,-548,77
4666,1056,-548,66
4686,1020,-436,54
4708,948,-516,78
4728,892,-528,73
4750,996,-520,59
4771,996,-468,61
4792,1000,-596,56
4813,940,-508,59
4874,1096,-528,51
4894,896,-540,73
4916,1036,-416,56
4936,972,-472,91
4958,972,-524,76
4978,864,-612,47
5000,940,-448,79
5020,968,-452,52
5042,904,-532,57
5063,988,-572,55
5084,916,-536,68
5105,996,-624,49
5129,1004,-456,59
5150,1104,-448,78
5171,1036,-560,66
5192,908,-476,69
5214,948,-424,94
5234,1036,-572,60
5295,988,-508,44
5316,912,-512,51
5337,892,-440,60
5358,888,-612,55
5379,960,-472,75
5400,1012,-544,67
5421,1056,-516,72
5442,968,-584,48
5463,856,-500,44
5484,1020,-476,51
5505,996,-576,49
5526,1000,-540,57
5548,1024,-484,76
5568,948,-588,45
5598,1032,-496,51
5618,1004,-500,61
5640,936,-536,67
5661,1052,-580,52
5721,880,-552,54
5742,1000,-508,50
5763,948,-568,55
5784,1072,-556,53
5809,972,-524,52
5829,1036,-588,57
5851,1032,-548,65
5871,1024,-468,88
5893,932,-576,63
5914,924,-584,52
5935,988,-524,63
5956,1100,-412,53
5977,952,-520,70
5998,1036,-580,63
6019,976,-520,40
6040,948,-580,61
6061,928,-464,57
6082,872,-480,76
6142,1096,-476,59
6164,996,-524,47
6184,892,-484,48
6206,892,-560,61
6226,1056,-620,68
6248,996,-456,84
6268,1020,-412,54
6290,980,-512,68
6310,856,-448,66
6332,980,-516,51
6352,1020,-440,32
6374,976,-572,65
6394,1036,-480,68
6416,972,-520,43
6440,1048,-476,64
6461,1132,-592,64
6482,1012,-472,42
6503,1024,-500,75
6563,1004,-504,59
6585,1008,-620,66
6606,1016,-564,57
6627,1024,-468,57
6648,1064,-556,47
6669,1144,-488,88
6690,1056,-472,60
6711,1016,-536,55
6732,980,-628,53
6754,960,-608,47
6774,1036,-568,55
6796,964,-560,48
6824,928,-500,50
6846,1000,-572,76
6867,988,-488,58
6888,1008,-600,51
6909,1020,-500,57
6930,1004,-564,67
6991,928,-652,81
7012,1024,-564,65
7033,1116,-580,67
7054,988,-520,61
7075,1012,-532,49
7100,828,-520,85
7120,1076,-464,76
7142,944,-516,51
7162,1100,-540,63
7184,968,-372,49
7204,896,-488,50
7226,1048,-476,66
7247,1052,-612,66
7268,908,-600,56
7289,944,-552,66
7310,948,-516,54
7331,1000,-516,51
7353,916,-584,75
7412,1016,-428,81
7434,984,-464,54
7454,980,-568,55
7476,1036,-500,51
7497,1100,-536,67
7518,1068,-568,39
7539,1096,-580,46
7560,1000,-560,39
7581,1032,-324,61
7602,1060,-456,61
7623,960,-600,33
7644,884,-648,86
7665,912,-436,43
7686,1008,-548,76
7707,1008,-484,41
7732,956,-520,39
7752,1132,-536,85
7774,996,-572,36
7834,1048,-536,53
7856,1044,-516,64
7876,1000,-568,50
7898,1080,-504,84
7918,912,-612,58
7940,968,-512,77
7961,904,-476,62
7982,988,-444,64
8003,976,-600,57
8024,988,-516,56
8053,972,-512,66
8074,1080,-508,73
8095,892,-500,83
8117,1012,-612,60
8137,1088,-524,66
8159,964,-648,68
8179,1012,-420,41
8201,1036,-612,47
8261,1020,-592,60
8282,928,-484,64
8303,1012,-500,57
8324,1084,-452,95
8345,976,-576,42
8367,920,-600,54
8390,1048,-448,48
8412,980,-540,54
8432,1056,-400,62
8454,1044,-460,63
8474,992,-672,66
8496,984,-504,63
8517,1068,-500,79
8538,1064,-568,82
8559,1000,-472,43
8580,960,-540,46
8601,1040,-460,73
8622,1032,-524,102
8683,972,-480,63
8704,972,-560,75
8725,1072,-592,45
8745,900,-544,56
8767,1124,-572,71
8787,1044,-532,73
8809,1008,-428,41
8829,992,-556,63
8851,1076,-556,60
8871,1008,-524,46
8893,988,-524,50
8914,1008,-464,41
8935,968,-508,63
8956,1032,-508,63
8977,980,-568,54
8998,1040,-564,64
9023,912,-612,69
9043,996,-460,69
9104,1036,-560,51
9124,940,-532,79
9146,924,-564,70
9166,1076,-504,62
9188,1052,-456,52
9209,912,-528,70
9230,1028,-512,62
9251,1032,-532,69
9280,1032,-388,46
9302,1112,-556,40
9323,1028,-520,63
9344,944,-560,64
9365,984,-424,65
9385,1012,-568,62
9407,1108,-584,48
9427,964,-580,44
9449,1044,-452,47
9470,1052,-532,52
9531,992,-588,59
