time,AcX,AcY,GyZ
2486,748,-1052,376
2512,2468,296,323
2534,908,-1148,351
2554,800,-1408,346
2576,1008,-1064,374
2607,1124,-1280,315
2627,740,-1208,309
2649,968,-1040,325
2670,1096,-1192,300
2691,944,-988,211
2712,756,-1124,167
2734,1092,-828,94
2754,964,-960,18
2776,588,-1068,-48
2796,840,-576,-84
2818,1244,-888,-160
2839,972,-616,-257
2860,984,-648,-295
2881,952,-544,-314
2903,664,-896,-361
2923,576,-372,-412
2990,768,-476,-451
3011,1136,-1172,-461
3032,1004,-624,-445
3053,1088,-812,-462
3078,732,-876,-429
3099,764,-708,-417
3120,800,-664,-398
3141,632,-696,-366
3162,1008,-820,-346
3183,1032,-676,-332
3205,952,-700,-330
3225,760,-828,-321
3247,852,-732,-293
3268,916,-720,-291
3289,852,-636,-266
3310,844,-688,-223
3331,912,-688,-226
3352,988,-824,-206
3374,952,-624,-189
3394,876,-752,-166
3416,888,-660,-134
3475,832,-624,-95
3496,848,-668,-67
3518,996,-624,-62
3538,936,-668,-29
3560,896,-740,-14
3580,960,-672,-11
3602,888,-688,-12
3622,960,-728,37
3644,920,-676,66
3668,880,-716,69
3689,940,-640,78
3710,868,-716,71
3731,1000,-752,47
3752,964,-624,60
3774,936,-604,79
3794,852,-640,57
3829,948,-564,78
3850,1028,-816,44
3871,856,-628,66
3893,912,-764,46
3913,868,-676,52
3973,900,-704,50
3994,864,-828,61
4015,964,-720,50
4036,868,-744,54
4057,808,-620,61
4078,888,-648,56
4099,948,-620,82
4120,940,-600,52
4141,896,-708,53
4162,920,-676,67
4184,840,-660,70
4204,776,-688,55
4226,928,-716,69
4246,984,-632,52
4268,992,-740,70
4288,892,-724,77
4313,948,-636,68
4333,932,-752,52
4355,812,-656,77
4375,992,-772,69
4397,876,-692,74
4456,984,-676,34
4477,964,-724,61
4498,944,-740,60
4519,968,-800,49
4541,900,-660,60
4561,848,-708,60
4583,908,-684,66
4603,896,-580,68
4625,924,-704,78
4645,828,-672,70
4667,896,-628,55
4687,920,-704,80
4709,1024,-616,45
4730,832,-704,67
4751,900,-668,77
4772,896,-692,51
4793,932,-700,50
4814,936,-720,60
4835,908,-688,67
4856,952,-616,66
4877,900,-708,77
4936,984,-680,63
4958,972,-712,67
4978,988,-776,59
5003,936,-724,62
5024,872,-744,70
5058,884,-624,81
5080,1072,-620,66
5101,1020,-748,75
5122,1068,-696,59
5143,852,-696,46
5164,952,-584,60
5185,996,-680,66
5206,996,-676,90
5227,972,-588,60
5248,912,-688,83
5269,932,-688,78
5291,936,-720,74
5311,1000,-728,57
5332,888,-712,50
5353,988,-764,94
5374,908,-636,53
5434,996,-708,61
5454,976,-712,61
5476,932,-708,61
5496,924,-648,58
5518,892,-660,51
5538,948,-764,89
5560,784,-700,55
5581,1008,-660,66
5602,892,-704,72
5623,948,-636,61
5647,988,-696,71
5668,876,-588,60
5689,944,-696,70
5710,948,-732,74
5732,948,-664,46
5752,820,-644,66
5774,836,-612,55
5794,972,-676,63
5816,996,-660,64
5836,884,-592,60
5858,908,-676,43
5917,864,-740,69
5938,896,-672,79
5959,932,-748,62
5980,896,-704,38
6001,852,-712,59
6022,1064,-684,57
6043,972,-716,74
6065,968,-624,77
6085,1036,-724,62
6107,888,-728,57
6127,1012,-580,54
6149,972,-628,71
6169,884,-640,66
6191,940,-696,58
6212,944,-572,52
6233,1004,-632,59
6267,904,-696,61
6292,1060,-680,60
6312,944,-636,62
6334,896,-728,74
6354,948,-720,72
6415,940,-684,46
6435,976,-672,85
6457,872,-688,59
6478,1008,-636,62
6499,968,-584,66
6520,1056,-740,79
6541,920,-700,46
6562,888,-668,68
6583,916,-660,61
6604,980,-572,77
6626,996,-728,63
6646,916,-624,65
6668,852,-788,52
6688,948,-768,64
6710,956,-704,68
6730,980,-672,65
6752,1004,-652,56
6773,1040,-672,60
6794,836,-716,78
6815,924,-648,71
6836,824,-728,62
6895,948,-684,64
6937,952,-708,59
6959,956,-652,66
6983,908,-612,52
7004,880,-636,59
7025,1020,-652,58
7046,920,-612,59
7067,984,-700,72
7088,924,-708,58
7109,956,-676,76
7130,844,-716,57
7151,996,-572,65
7172,948,-664,77
7193,988,-648,64
7214,900,-696,64
7235,896,-592,72
7256,1016,-724,41
7277,868,-660,61
7299,872,-624,40
7319,904,-696,67
7341,956,-696,52
7408,936,-696,65
7431,948,-708,54
7452,836,-572,57
7473,916,-676,72
7494,940,-760,67
7532,812,-736,76
7553,904,-720,56
7574,1052,-736,58
7595,948,-604,78
7616,992,-772,50
7636,888,-680,52
7661,1000,-704,53
7683,1000,-772,60
7703,940,-676,67
7725,1024,-636,58
7745,888,-652,53
7767,928,-632,55
7787,1028,-724,63
7809,972,-624,59
7830,940,-756,59
7851,984,-660,73
7910,924,-616,58
7930,960,-664,80
7952,948,-744,65
7972,956,-688,65
7994,896,-596,41
8015,904,-800,72
8036,1020,-688,44
8057,920,-664,65
8078,984,-616,72
8099,988,-632,62
8121,832,-684,66
8141,912,-592,64
8163,972,-644,57
8183,896,-768,49
8205,1040,-688,85
8225,824,-688,70
8247,972,-692,75
8268,908,-748,65
8292,1036,-648,72
8313,1084,-684,61
8334,896,-720,70
8393,984,-548,63
8414,896,-648,64
8435,920,-720,63
8456,876,-736,58
8477,888,-628,90
8498,1076,-676,65
8519,892,-708,55
8540,996,-588,60
8561,788,-672,45
8583,888,-596,73
8603,944,-756,56
8625,860,-628,53
8645,944,-656,70
8667,1056,-616,79
8687,836,-688,64
8721,972,-684,50
8742,956,-676,58
8763,880,-676,82
8784,992,-732,73
8805,908,-680,62
8826,996,-656,49
8885,964,-752,59
8906,952,-740,60
8927,892,-588,66
8948,868,-644,56
8973,912,-744,56
8993,920,-628,64
9015,936,-700,66
9035,952,-572,93
9057,1072,-680,57
9078,888,-712,57
9099,956,-640,78
9120,836,-660,53
9141,956,-580,68
9162,976,-748,84
9183,872,-632,70
9204,892,-564,66
9225,1044,-676,69
9246,928,-668,44
9268,996,-716,63
9288,976,-708,87
9310,832,-684,51
9368,988,-732,67
9389,956,-608,72
9410,944,-664,76
9431,836,-704,75
9452,1064,-728,67
9473,888,-704,89
9494,920,-712,69
9516,908,-728,66
9536,900,-652,55
9558,948,-728,62
9578,824,-696,64
9603,892,-652,65
9624,948,-632,69
9645,944,-676,47
9666,848,-672,80
9687,848,-708,46
9708,932,-664,49
9729,988,-756,41
9750,996,-728,80
9772,908,-700,73
9792,956,-620,42
9850,996,-672,45
9872,948,-676,56
9892,1008,-636,77
9914,992,-708,65
9948,984,-740,53
9968,936,-676,55
9990,936,-708,79
10011,880,-664,67
10032,1036,-640,57
10053,988,-660,76
10074,972,-656,55
10095,936,-668,64
10117,888,-796,67
10137,916,-696,76
10159,904,-680,50
10179,948,-620,65
10201,956,-644,48
10222,896,-612,62
