time,AcX,AcY,GyZ
456,1568,-1104,-72
478,1156,884,43
499,12292,-8504,296
522,1508,-2484,17
543,1584,-548,76
613,1616,-492,78
634,1240,-1052,96
657,1272,-744,70
678,1428,-520,94
700,1228,-440,133
3027,1540,-808,85
3050,-1764,-3224,-75
3072,1224,-1688,119
3094,1288,-1148,128
3163,1492,-1404,13
3184,1496,-1068,-8
3207,1480,-872,18
3228,1256,-1224,83
3250,1264,-1228,75
3271,1360,-1372,70
3294,1332,-1244,47
3315,1364,-1196,47
3337,1296,-1632,31
3411,1284,-880,27
3433,1384,-580,90
3454,936,-1020,58
3480,1204,-984,64
3502,1228,-992,60
3523,1256,-728,66
3546,1324,-916,59
3567,1448,-900,37
3635,1280,-980,49
3656,1252,-932,44
3678,1476,-780,74
3699,1256,-884,87
3722,1352,-916,66
,1280,-860,58
3768,1452,-908,77
3789,1552,-828,55
3858,1432,-880,72
3879,1404,-952,50
3902,1388,-944,59
3923,1248,-960,59
3945,1244,-820,83
3966,1172,-896,56
3989,1344,-920,62
4011,1312,-860,57
4032,1264,-1008,48
4102,1404,-744,59
4123,1436,-876,73
4146,1360,-872,63
4167,1496,-856,86
4189,1284,-804,57
4214,1340,-896,51
4236,1376,-820,64
4257,1332,-848,59
4332,1380,-944,62
4354,1296,-932,70
4375,1328,-816,40
4397,1324,-976,51
4419,1304,-964,74
4441,1280,-980,56
4462,1320,-956,74
4484,1360,-872,73
4552,1412,-832,66
4574,1256,-908,58
4596,1196,-876,57
4618,1376,-908,78
4639,1464,-868,54
4662,1376,-872,48
4683,1144,-808,78
4705,1380,-876,51
4726,1320,-924,81
4789,1280,-876,74
4810,1328,-900,60
4832,1312,-824,62
4854,1428,-768,96
4876,1344,-836,68
4897,1376,-920,83
4919,1324,-1000,58
4944,1448,-1060,52
5012,1320,-944,51
5033,1296,-848,79
5055,1428,-896,70
5076,1484,-864,71
5099,1340,-912,58
5121,1368,-804,68
5142,1280,-856,31
5164,1444,-816,59
5232,1500,-964,80
5254,1344,-856,47
5275,1268,-920,53
5298,1364,-888,76
5319,1292,-912,78
5341,1372,-900,76
5363,1384,-936,73
5385,1344,-932,52
5406,1316,-856,45
5474,1340,-816,72
5496,1312,-836,50
5518,1336,-848,65
5539,1300,-856,60
5561,1368,-944,55
5583,1296,-896,51
5605,1280,-892,60
5626,1412,-836,69
5695,1516,-892,80
5721,1324,-916,64
5742,1384,-908,60
5764,1368,-856,75
5786,1380,-944,55
