time,AcX,AcY,GyZ
14271,1200,-1508,13124
14292,1344,-1484,12965
14315,1276,-1512,12890
14337,1276,-1480,12839
14358,1200,-1424,12795
14380,1400,-1572,12750
14401,1408,-1536,12654
14461,1244,-1444,12425
14483,1324,-1480,12347
14504,1312,-1392,12275
14526,1300,-1408,12198
14547,1372,-1396,12116
14569,1292,-1444,12005
14592,1320,-1488,11947
14613,1316,-1388,11865
14635,1252,-1296,11762
14694,1268,-1416,11523
14718,1360,-1320,11426
14740,1284,-1440,11332
14763,1248,-1280,11246
14784,1340,-1400,11144
14806,1288,-1456,11067
14827,1292,-1252,10964
14849,1296,-1268,10881
14870,1256,-1340,10813
14929,1380,-1284,10557
14951,1216,-1168,10480
14972,1252,-1280,10403
14994,1192,-1316,10335
15015,1204,-1280,10262
15037,1244,-1288,10150
15059,1256,-1268,10081
15081,1284,-1308,9987
15102,1252,-1232,9929
15124,1280,-1356,9834
15183,1376,-1312,9585
15206,1248,-1196,9469
15227,1132,-1100,9414
15252,1260,-1212,9273
15273,1168,-1008,9203
15295,1164,-1140,9119
15316,1248,-1140,9011
15338,1232,-1240,8905
15361,1212,-1116,8832
15420,1288,-1208,8584
15441,1160,-1184,8493
15463,1232,-1156,8419
15484,1136,-1116,8334
15506,1220,-1084,8272
15527,1180,-1060,8178
15549,1252,-980,8087
15570,1120,-1092,8023
15593,1140,-1164,7977
15652,1140,-1104,7744
15674,1240,-1004,7663
15695,1176,-1036,7592
15717,1240,-980,7513
15738,1276,-988,7448
15760,1268,-992,7369
15781,1172,-996,7284
15803,1168,-904,7230
15828,1152,-1060,7146
15887,1124,-924,6950
15929,1144,-960,6843
15950,1212,-1020,6790
15972,1132,-944,6711
15993,1112,-944,6657
16015,1080,-900,6575
16036,1124,-808,6530
16058,1120,-928,6450
16079,1144,-892,6388
16101,1164,-960,6318
16168,1168,-908,6170
16190,1084,-820,6096
16211,996,-792,6045
16233,1196,-912,5992
16254,1100,-888,5936
16277,1152,-908,5896
16299,1116,-920,5846
16320,1132,-856,5762
16342,1080,-920,5737
16401,1100,-956,5561
16422,1084,-780,5513
16444,1124,-924,5458
16470,1064,-928,5407
16491,1124,-884,5340
16513,1208,-916,5292
16534,1136,-828,5241
16556,1100,-804,5209
16577,1104,-840,5147
16635,1148,-796,5022
16657,1080,-860,5008
16678,1088,-828,4930
16700,1032,-784,4909
16721,1180,-812,4868
16743,1172,-760,4820
16764,1028,-820,4763
16786,1112,-848,4735
16807,1060,-840,4692
16829,1124,-792,4651
16888,1116,-792,4533
16910,1016,-764,4507
16931,1096,-792,4477
16953,1036,-768,4411
16975,1052,-676,4383
16997,1116,-796,4331
17018,1072,-792,4312
17043,1028,-752,4249
17064,1120,-788,4205
17125,1156,-848,4106
17146,1076,-764,4085
17168,1160,-788,4027
17189,1112,-712,3998
17211,1124,-848,3962
17232,1136,-728,3926
17254,1092,-768,3898
17275,1200,-688,3848
17297,1100,-716,3816
17355,1008,-732,3683
17377,1036,-768,3667
17398,1084,-712,3628
17420,1172,-664,3576
17441,1160,-628,3555
17463,1044,-764,3524
17484,1100,-660,3477
17506,1232,-760,3448
17527,1064,-768,3388
17549,1108,-752,3380
17607,1120,-716,3276
17629,1176,-692,3233
17650,1084,-732,3215
17670,1072,-680,3166
17691,1020,-692,3162
17713,1180,-664,3107
17734,1116,-668,3072
17756,1152,-584,3027
17777,1112,-784,3034
17836,1116,-708,2942
17857,1084,-704,2904
17879,1124,-684,2878
17900,1196,-684,2839
17922,1160,-548,2812
17943,1100,-668,2787
17965,1056,-748,2752
17986,1076,-740,2750
18008,1044,-616,2688
18029,1108,-628,2661
18087,1140,-628,2583
18109,1132,-740,2572
18130,1140,-672,2537
18152,1048,-572,2509
18173,1172,-708,2472
18195,1100,-768,2438
18216,1140,-592,2420
18242,1064,-632,2391
18264,1140,-728,2365
18322,1144,-600,2295
18343,1072,-656,2261
18366,1112,-712,2236
18387,1072,-576,2208
18409,1072,-668,2185
18430,1084,-640,2169
18452,1084,-716,2140
18473,1240,-632,2108
18495,1036,-740,2085
18553,1100,-612,2013
18575,1200,-620,1979
18596,1060,-608,1983
18618,1044,-716,1958
18639,1168,-636,1928
18662,1080,-568,1925
18683,1132,-644,1866
18705,1080,-664,1864
18726,1096,-640,1850
18748,1084,-668,1822
18805,984,-660,1762
18827,1104,-684,1743
18852,1076,-712,1704
18874,1072,-652,1698
18895,1132,-664,1680
